Class_Name_1,URI_1,Instances_Names_1,Class_Name_2,URI_2,Instances_Names_2,Relation
sport,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sport," sale station ,  sale wellington ,  seven outdoor pools ",Activity,http://dbpedia.org/ontology/Activity," Fairy Tale (game) ,  Usagi Yojimbo Role-Playing Game ,  Pivot (card game) ",0
sport,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sport," splash pools ,  vee arnis jitsu ,  mountain walking ",Airport,http://dbpedia.org/ontology/Airport," Braunshardt Airfield ,  Saarloq Heliport ,  Ocala International Airport ",0
sport,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sport," sale downtown ,  wikiproofs jump ,  sale indiana ",Port,http://dbpedia.org/ontology/Port,,0
sport,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sport," everyoneslistedmediawiki ,  pinewood karate ,  wado ryu karate ",Sport,http://dbpedia.org/ontology/Sport," Single skating ,  Football in England ,  Vinkensport ",1
sport,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sport," famous sport ,  thaing ,  pool area attractions area attractions ",SportsLeague,http://dbpedia.org/ontology/SportsLeague," Décastar ,  Charleston Classic ,  Tasmanian State League ",0
sport,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sport," snow kayaking ,  synchronised swimming ,  varsity volleyball ",SportsTeam,http://dbpedia.org/ontology/SportsTeam," Persita Tangerang ,  SD Navarro CF ,  FS Baix Maestrat ",0
sport,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sport," sale this definition ,  sale budget ,  world renowned sport ",VideoGame,http://dbpedia.org/ontology/VideoGame," Marble Blast Gold ,  Space Trader (Palm OS) ,  Samurai Warriors 4 ",0
sportsleague,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsleague," scottish league cup ,  ncaa football ,  league right ",Sport,http://dbpedia.org/ontology/Sport," Rugby league ,  Rules of snooker ,  Diplomatics ",0
sportsleague,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsleague," nba development league  d league ,  quebec hockey league ,  south atlantic league ",SportsLeague,http://dbpedia.org/ontology/SportsLeague," Cumbria League ,  Southwest Yosemite League ,  Spar Premium League ",1
sportsleague,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsleague," haac ,  arena league ,  acc ",SportsTeam,http://dbpedia.org/ontology/SportsTeam," FC Koper ,  SV Blau-Weiss Alsdorf ,  Ukraine national futsal team ",0
sportsleague,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsleague," north dufferin baseball league ,  nba next season ,  coastal league ",StormSurge,http://dbpedia.org/ontology/StormSurge,,0
sportsleague,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsleague," canadian hockey league ,  arizona rookie league ,  cfl this season ",VideoGame,http://dbpedia.org/ontology/VideoGame," GT Racing: Motor Academy ,  Spectre Circuit Simulator ,  Maxithlon ",0
sportsteam,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsteam," concord college ,  albany college of pharmacy of union university ,  saint leo college ",Newspaper,http://dbpedia.org/ontology/Newspaper," Sing Pao Daily News ,  Quebec Chronicle-Telegraph ,  The Montana Standard ",0
sportsteam,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsteam," francis marion university patriots ,  macon state college ,  lassen community college ",Sport,http://dbpedia.org/ontology/Sport," Safety engineering ,  Association football in Honduras ,  Project management ",0
sportsteam,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsteam," texas tech red raiders basketball ,  university college london ,  houston baptist huskies ",SportsLeague,http://dbpedia.org/ontology/SportsLeague," Amarillo Gassers ,  Barbados First Division ,  Meridian Mets ",0
sportsteam,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsteam," grand valley state university lakers ,  bethel university ,  north dakota fighting sioux ",SportsTeam,http://dbpedia.org/ontology/SportsTeam," Newark Peppers ,  Cambridge Dancers' Club ,  CD Imperio de Albolote ",1
sportsteam,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsteam," university of illinois springfield ,  florida atlantic university ,  arkansas state university ",University,http://dbpedia.org/ontology/University," University of California, Los Angeles ,  List of colleges and universities in Michigan ,  JSS Medical College ",0
stadiumoreventvenue,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:stadiumoreventvenue," pine tree stadium ,  lindborg cregg field ,  uc riverside student recreation center ",Bank,http://dbpedia.org/ontology/Bank," Fondi Italiani per le Infrastrutture SGR ,  HSBC Guyerzeller Bank ,  Sasfin Bank ",0
stadiumoreventvenue,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:stadiumoreventvenue," mccook speedway ,  moby arena ,  tudor house franklin park civic center ",Stadium,http://dbpedia.org/ontology/Stadium," Jaipal Singh Stadium ,  High-Altitude Long Endurance ,  Sarnia Arena ",1
stateorprovince,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:stateorprovince," suournes ,  more og romdal ,  fujian and zhejiang ",Album,http://dbpedia.org/ontology/Album," Batteries Included (song) ,  The Seekers (1975 album) ,  Disco 2 ",0
stateorprovince,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:stateorprovince," kouilou ,  grand ,  moro province ",EthnicGroup,http://dbpedia.org/ontology/EthnicGroup," Germans of Serbia ,  Christianity in India ,  Internally displaced person ",0
stateorprovince,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:stateorprovince," nova scotia ,  mymensingh zila ,  quinara region ",Protein,http://dbpedia.org/ontology/Protein," Tetraloop ,  Exosome component 1 ,  SENP1 ",0
stateorprovince,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:stateorprovince," aboisso ,  preah vihear province ,  bonneville car ",Province,http://dbpedia.org/ontology/Province,,*
stateorprovince,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:stateorprovince," kurdzhali ,  leova ,  aceh and papua ",State,http://dbpedia.org/ontology/State,,*
street,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:street," route 723 ,  n53rd street ,  horton street ",Artery,http://dbpedia.org/ontology/Artery," Ovarian branch of uterine artery ,  Superficial palmar arch ,  Brachiocephalic artery ",0
street,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:street," longwood avenue ,  york road ,  navahoe road ",Astronaut,http://dbpedia.org/ontology/Astronaut," Robert A. Parker ,  Chiaki Mukai ,  Rick Husband ",0
street,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:street," paige street ,  collingwood avenue ,  j avenue ",Athlete,http://dbpedia.org/ontology/Athlete," Paul Harris (musician) ,  Patrick Hougaard ,  Corey Williams (basketball, born 1970) ",0
street,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:street," week street ,  birmingham road ,  northwest road ",District,http://dbpedia.org/ontology/District,,0
street,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:street," food avenue ,  wedgewood avenue ,  talbot avenue ",Instrument,http://dbpedia.org/ontology/Instrument,,0
street,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:street," sarum road ,  claffy street ,  route 383 ",Road,http://dbpedia.org/ontology/Road," Ohio State Route 800 ,  Massachusetts Route 109 ,  Pascal Hervé ",0
street,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:street," north druid hills road ,  kent road ,  west colfax avenue ",State,http://dbpedia.org/ontology/State,,0
street,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:street," pleasant street ,  walpole avenue ,  azalea avenue ",Street,http://dbpedia.org/ontology/Street,,1
televisionnetwork,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionnetwork," nbc universal ,  abc news ,  cbs evening ",BroadcastNetwork,http://dbpedia.org/ontology/BroadcastNetwork," Cox 4 ,  Prairie Public Television ,  Strong Tower Radio ",1
televisionnetwork,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionnetwork,"fox ,  abc news ,  london sunday times ",Disease,http://dbpedia.org/ontology/Disease," Yaws ,  Hemetsberger indole synthesis ,  Quatrefoil reentry ",0
televisionnetwork,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionnetwork," abc news ,  pbs ,  nbc universal ",Protein,http://dbpedia.org/ontology/Protein," TGF beta 2 ,  .pw ,  Pappalysin-1 ",0
televisionnetwork,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionnetwork," nbc universal ,  cw ,  abc news ",TelevisionShow,http://dbpedia.org/ontology/TelevisionShow," Arianna (Goehr) ,  Shooting Gallery (TV series) ,  Whitehall farce ",0
televisionnetwork,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionnetwork,"fox ,  london sunday times ,  pbs ",TelevisionStation,http://dbpedia.org/ontology/TelevisionStation," WXYZ-TV ,  CBNT-DT ,  Jack TV ",0
televisionshow,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionshow," comprehensive exams ,  undergraduate courses ,  indoor nets ",Book,http://dbpedia.org/ontology/Book," Sanghyang Tapak inscription ,  The Tenant of Wildfell Hall ,  Ira Sherman ",0
televisionshow,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionshow," land of the lost ,  tuesday moscow ,  the tim conway show ",Comedian,http://dbpedia.org/ontology/Comedian," John Oliver ,  Jay Leno ,  Nick Bernardone ",0
televisionshow,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionshow,"  today ,  wacky races ,  auction sales ",Election,http://dbpedia.org/ontology/Election," Libyan General National Congress election, 2012 ,  Avanigadda (Assembly constituency) ,  Georgia gubernatorial election, 2002 ",0
televisionshow,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionshow," wednesday evenings 6 30 ,  speed buggy ,  tuesday authorities ",Religious,http://dbpedia.org/ontology/Religious," Yuan Ying ,  Nasiruddin Chiragh Dehlavi ,  Nyanasamvara Suvaddhana ",0
televisionshow,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionshow," gimme gimme gimme ,  last tuesday ,  operational hours ",TelevisionShow,http://dbpedia.org/ontology/TelevisionShow," Pinnacle Studio ,  Tyree Scott Freedom School ,  Kyō no Go no Ni ",1
televisionshow,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionshow," next wednesday ,  the carol burnett show ,  free classes ",TelevisionStation,http://dbpedia.org/ontology/TelevisionStation," TRT Okul ,  WCES-TV ,  WWSB ",0
televisionstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionstation," kstv ,  wtap dt ,  wtbs ",Election,http://dbpedia.org/ontology/Election," Italian general election, 1976 ,  Timeline of Augsburg ,  Lipogenesis ",0
televisionstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionstation," kxof tv ,  kxgn tv ,  wrdq tv ",RadioStation,http://dbpedia.org/ontology/RadioStation," KJCV (AM) ,  Moorlands Radio ,  KBBR ",0
televisionstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionstation," wltv ,  kdlh dt2 ,  wciu tv ",RailwayStation,http://dbpedia.org/ontology/RailwayStation," Ōasa Station ,  Tynan and Caledon railway station ,  Limavady Junction railway station ",0
televisionstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionstation," kgns tv ,  wgtv ,  sunherald ",TelevisionShow,http://dbpedia.org/ontology/TelevisionShow," Taratata ,  Mr. Troop Mom ,  Marla Mason ",0
televisionstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionstation," wls ,  wmum tv ,  wkha ",TelevisionStation,http://dbpedia.org/ontology/TelevisionStation," KNXT ,  WTLH ,  Canada Laughs ",1
televisionstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionstation," wdef ,  kmol tv ,  kx4 ",University,http://dbpedia.org/ontology/University," Meridian Baptist Seminary ,  Silver Jubilee Government Degree College ,  Nationwide Building Society ",0
tradeunion,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:tradeunion," glass workers  union of north america ,  directors guild of america ,  scottish trade unionists ",Profession,http://dbpedia.org/ontology/Profession,,0
tradeunion,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:tradeunion," public and commercial services union ,  local 17 laborers union ,  united road transport union ",RadioStation,http://dbpedia.org/ontology/RadioStation," KCCA-LP ,  KYMX ,  WAYF ",0
tradeunion,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:tradeunion," oilfield workers ,  united retail workers union ,  international air line pilots association ",TradeUnion,http://dbpedia.org/ontology/TradeUnion," Paraguayan Workers Confederation ,  United Hebrew Trades ,  General Workers Union in Côte d'Ivoire ",1
trainstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation," concorde career college north hollywood ,  east rancho ,  eton technical institute ",Bridge,http://dbpedia.org/ontology/Bridge," Stayton–Jordan Bridge ,  Lynn Canyon Suspension Bridge ,  Bridge Street Bridge (Elkhart, Indiana) ",0
trainstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation," kansas city kansas community college ,  charter college ,  ohio university zanesville ",Convention,http://dbpedia.org/ontology/Convention," Austin City Limits Music Festival ,  World Breastfeeding Week ,  Lichtjesroute ",0
trainstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation," vatterott college springfield ,  george corley wallace state community college ,  strayer university   morrisville ",Mountain,http://dbpedia.org/ontology/Mountain," Humpback Mountain (North Carolina) ,  Große Sandspitze ,  Glungezer ",0
trainstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation," university of indiana ,  harris school of business ,  forrest junior college ",Profession,http://dbpedia.org/ontology/Profession,,0
trainstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation," north idaho college ,  morgan boulevard ,  skidmore college ",RadioStation,http://dbpedia.org/ontology/RadioStation," WMDM ,  WBKE-FM ,  KEWU-FM ",0
trainstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation," lurleen b  wallace community college andalusia ,  barry university college warrenton ,  rutgers university new brunswick ",RailwayStation,http://dbpedia.org/ontology/RailwayStation," Gdańsk Osowa railway station ,  Schottikon railway station ,  Ansan Station ",1
trainstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation," tulsa community college west campus ,  bethesda station ,  frontier community college ",TelevisionShow,http://dbpedia.org/ontology/TelevisionShow," Chojin Sentai Barattack ,  Kate (TV series) ,  The Cube (game show) ",0
trainstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation," university college of the fraser valley mission ,  hamline university ,  western piedmont community college ",TelevisionStation,http://dbpedia.org/ontology/TelevisionStation," Radio 101 (Malta) ,  DDTV ,  KMSB ",0
trainstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation," university of akron wayne college ,  mount vernon junior college and seminary ,  northeastern technical college ",TradeUnion,http://dbpedia.org/ontology/TradeUnion," Korean Railway Workers' Union ,  South African Medical Association ,  French Democratic Confederation of Labour ",0
trainstation,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation," skyline college ,  laytonsville ,  sheltered south ",University,http://dbpedia.org/ontology/University," CAP College Foundation ,  University of Maryland, Baltimore ,  University of the West Indies ",0
university,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:university," seton hall university ,  st   anthony college ,  michael myerscarolina university ",Newspaper,http://dbpedia.org/ontology/Newspaper," The News Tribune ,  Achagiotika Nea ,  Kristiansands Stiftsavis og Adressekontors-Efterretninger ",0
university,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:university," bakersfield community college ,  balikesir university ,  union college ",University,http://dbpedia.org/ontology/University," Vikram Dev College, Jeypore ,  Institute of Biochemistry and Biophysics ,  Jaya Group of Colleges ",1
vehicle,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vehicle," ford falcon xr6 turbo ,  maruti suzuki esteem ,  lincoln mks sedan ",Automobile,http://dbpedia.org/ontology/Automobile," Fiat 512 ,  Sardou Bridge ,  Peugeot Type 2 ",1
vehicle,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vehicle," peugeot 806 jaeger ,  motorcycle vehicle ,  oldsmobile intrique ",Muscle,http://dbpedia.org/ontology/Muscle," Geniohyoid muscle ,  Shape and form (visual arts) ,  Transverse abdominal muscle ",0
vehicle,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vehicle," daihatsu sonica ,  bmw lcm2 ,  n2008 honda fit ",Reptile,http://dbpedia.org/ontology/Reptile," Censky's ameiva ,  Chuxiongosaurus ,  Afroablepharus ",0
vehicle,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vehicle," porsche 356b ,  hand stair ,  water taxis ",Vein,http://dbpedia.org/ontology/Vein," Ileocolic vein ,  Supreme intercostal vein ,  Basilic vein ",0
vein,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vein," internal mammary vein ,  internal auditory meatus ,  inferior ramus ",Bone,http://dbpedia.org/ontology/Bone," Jugular tubercle ,  Nasal foramina ,  Gaussian surface ",0
vein,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vein," superior intercostal vein ,  lateral thyrohyoid ligament ,  interior phrenic veins ",Protein,http://dbpedia.org/ontology/Protein," CRISP1 ,  Richard Smalley ,  Membrane Pro-X carboxypeptidase ",0
vein,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vein," cardiac veins ,  venous system ,  cuneiform cartilage ",Vein,http://dbpedia.org/ontology/Vein," Uterine veins ,  Ileocolic vein ,  Vesical venous plexus ",1
videogame,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:videogame," premier manager 2012 ,  buzz  junior  dino den ,  castlevania  aria of sorrow ",BoardGame,http://dbpedia.org/ontology/BoardGame,,0
videogame,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:videogame," smash table tennis ,  prince of persia 3d ,  ford racing 2 ",CardGame,http://dbpedia.org/ontology/CardGame,,0
videogame,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:videogame," top darts ,  downhill snow ,  ampakines ",Disease,http://dbpedia.org/ontology/Disease," Peripheral giant-cell granuloma ,  Muscle weakness ,  Skip-stop ",0
videogame,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:videogame," tomb raider 3 ,  project gotham racing 3 ,  antimalarials ",VideoGame,http://dbpedia.org/ontology/VideoGame," Football Tycoon ,  Brass (board game) ,  Wizard (card game) ",1
visualartform,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:visualartform," press printing ,  camera lens accessories ,  million photos ",Artwork,http://dbpedia.org/ontology/Artwork," Mother and Daughter Seated ,  St. George and the Dragon (Carpaccio) ,  Lady of Guardamar ",1
visualartform,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:visualartform," photo coloring ,  photographs video ,  photography oils ",Country,http://dbpedia.org/ontology/Country," Low Carbon Vehicle Event ,  Instanton ,  Turkmen Soviet Socialist Republic ",0
visualartform,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:visualartform," sufficient account ,  exhibitionist photo ,  photo recovery ",Election,http://dbpedia.org/ontology/Election," Franche-Comté regional election, 2010 ,  Labour Party (UK) deputy leadership election, 1972 ,  Costa Rican general election, 1958 ",0
weapon,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:weapon," blaster rifle vs laser rifle ,  gun   swords direct  replica guns ,  smg ",MusicalArtist,http://dbpedia.org/ontology/MusicalArtist," Addie MS ,  John Simon (record producer) ,  Zanne Stapelberg ",0
weapon,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:weapon," two automatic weapons ,  galil rifle ,  five mortar shells ",Weapon,http://dbpedia.org/ontology/Weapon," Firawa mine ,  KS-23 ,  Norinco JW-20 ",1
weatherphenomenon,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:weatherphenomenon," light winds ,  monsoon rains ,  cyclonic storm ",Actor,http://dbpedia.org/ontology/Actor," Alexander Kalyagin ,  Allysin Chaynes ,  Graeme Hawley ",0
weatherphenomenon,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:weatherphenomenon," salty wind ,  wild wind ,  extreme winds ",Disease,http://dbpedia.org/ontology/Disease," Histrionic personality disorder ,  Pyogenic granuloma ,  Pneumoconiosis ",0
weatherphenomenon,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:weatherphenomenon," major downpour ,  drier than normal weather ,  frozen wind ",StormSurge,http://dbpedia.org/ontology/StormSurge,,*
weatherphenomenon,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:weatherphenomenon," consistent winds ,  warm tropical breeze ,  fun roller ",TelevisionShow,http://dbpedia.org/ontology/TelevisionShow," Amleto ,  Romance Zero ,  Theatre Canada ",0
website,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:website," the baltimore chronicle ,  contact the captain ,  contact the mission ",Celebrity,http://dbpedia.org/ontology/Celebrity,,0
website,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:website," contact the home office ,  contact the forestry division ,  contact the employment office ",Newspaper,http://dbpedia.org/ontology/Newspaper," Photographic paper ,  Louisville Defender ,  Arodnieks (1920) ",0
website,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:website," contact the treasurer s office ,  saturday evening post ,  contact duane ",Reptile,http://dbpedia.org/ontology/Reptile," Draco spilonotus ,  Peckemys ,  Kikuzato's brook snake ",0
website,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:website," contact human resource services ,  contact the financial aid ,  santa rosa press democrat ",Website,http://dbpedia.org/ontology/Website," Malay Wikipedia ,  The Hive (website) ,  Kaboom (book) ",1
website,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:website," south lyon herald ,  jakarta globe ,  contact the programme administrator ",Wine,http://dbpedia.org/ontology/Wine,,0
wine,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:wine," chardonnay ,  asti ,  zoologia ",Bone,http://dbpedia.org/ontology/Bone," Talus bone ,  Cribriform plate ,  Suprangular ",0
wine,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:wine," gros verdot ,  l edizione ,  tagliare ",Country,http://dbpedia.org/ontology/Country," Adal Sultanate ,  Regency novel ,  Sasanian Iberia ",0
wine,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:wine," riforme ,  atteggiamenti ,  sauvignon blanc wine ",Disease,http://dbpedia.org/ontology/Disease," Stretch marks ,  Symmetry breaking ,  Rectal prolapse ",0
wine,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:wine," compilare ,  ni ddera ,  cotto ",ReligiousBuilding,http://dbpedia.org/ontology/ReligiousBuilding," Beth Shalom Congregation (Columbia, Maryland) ,  Temple Beth-El (Jersey City, New Jersey) ,  Gaussan Priory ",0
wine,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:wine," elizabeth lista d attesa crea un gruppo meetup ,  varietal wine ,  fattura ",Website,http://dbpedia.org/ontology/Website," Theguardian.com ,  Raditaz ,  Meducation ",0
wine,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:wine," blaufrankisch ,  simboli ,  black muscat ",Wine,http://dbpedia.org/ontology/Wine,,1
wine,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:wine," infedeli ,  neskore cierne ,  alcun ",Winery,http://dbpedia.org/ontology/Winery," Trisaetum Winery ,  Amalthea Cellars ,  Strewn Winery ",0
winery,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:winery," glen fiona winery ,  buffalo hill winery ,  la toscana winery ",Artery,http://dbpedia.org/ontology/Artery," Spiral artery ,  Tubal branches of ovarian artery ,  Superior phrenic arteries ",0
winery,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:winery," amore vineyards   winery ,  henry of pelham winery ,  estate downtown ",Country,http://dbpedia.org/ontology/Country," Nakhchivan Autonomous Republic ,  Argentina–Philippines relations ,  Cutch State ",0
winery,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:winery," estate investment development ,  manatawny creek winery ,  harrison vineyards ",Hospital,http://dbpedia.org/ontology/Hospital," Hampton University Proton Therapy Institute ,  Russian Ilizarov Scientific Center for Restorative Traumatology and Orthopaedics ,  Indira Gandhi Memorial Hospital ",0
winery,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:winery," fenestra winery ,  clos la chance wines ,  time charts ",Model,http://dbpedia.org/ontology/Model," Katie Green ,  Diána Mészáros ,  Nadia Forde ",0
winery,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:winery," bressler vineyards ,  prager winery   port works ,  estat ",River,http://dbpedia.org/ontology/River," Traful River ,  Lepuș River ,  Gumara River ",0
winery,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:winery," thistlethwaite vineyards ,  estate marketing solutions ,  estate destinations ",Wine,http://dbpedia.org/ontology/Wine,,0
winery,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:winery," windgate vineyards ,  rockhouse vineyards ,  pontin del roza winery ",Winery,http://dbpedia.org/ontology/Winery," Heidsieck & Co ,  Chapoutier ,  Guigal ",1
zoo,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:zoo," nakhon ratchasima zoo ,  roosevelt park zoo office ,  riverbanks zoo   garden ",Book,http://dbpedia.org/ontology/Book," The Complete Wizard's Handbook ,  Coma (novel) ,  Bright Lights, Big City (novel) ",0
zoo,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:zoo," zoo america ,  pine mountain wild animal park ,  haifa zoo ",Museum,http://dbpedia.org/ontology/Museum," Ramat Gan Museum of Israeli Art ,  Llantarnam Grange Arts Centre ,  Andros Maritime Museum ",0
zoo,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:zoo," henson robinson zoo ,  suffolk wildlife park ,  rostov on don zoo ",Park,http://dbpedia.org/ontology/Park," Duke Lemur Center ,  Momich Lakes Provincial Park ,  Zabeel Park ",0
zoo,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:zoo," el choco national park ,  crossland zoo ,  foyaz lake zoo ",Park,http://dbpedia.org/ontology/Park," Lafayette Square, Washington, D.C. ,  De Weerribben-Wieden National Park ,  Oceanside Beach State Recreation Site ",0
zoo,http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:zoo," tupelo buffalo park ,  proud lake state recreation area ,  new mexico zoo ",Zoo,http://dbpedia.org/ontology/Zoo,,1
